[2025-12-18T04:13:24.305+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-18T04:13:24.335+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table manual__2025-12-18T04:13:19.709096+00:00 [queued]>
[2025-12-18T04:13:24.345+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table manual__2025-12-18T04:13:19.709096+00:00 [queued]>
[2025-12-18T04:13:24.346+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2025-12-18T04:13:24.360+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): core_table> on 2025-12-18 04:13:19.709096+00:00
[2025-12-18T04:13:24.369+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=653) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-12-18T04:13:24.370+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'update_db', 'core_table', 'manual__2025-12-18T04:13:19.709096+00:00', '--job-id', '13', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmp57c4hkzk']
[2025-12-18T04:13:24.372+0000] {standard_task_runner.py:63} INFO - Started process 654 to run task
[2025-12-18T04:13:24.372+0000] {standard_task_runner.py:91} INFO - Job 13: Subtask core_table
[2025-12-18T04:13:24.446+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.core_table manual__2025-12-18T04:13:19.709096+00:00 [running]> on host cfc984bcb72d
[2025-12-18T04:13:24.541+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='data@engineers.com' AIRFLOW_CTX_DAG_OWNER='dataengineers' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='core_table' AIRFLOW_CTX_EXECUTION_DATE='2025-12-18T04:13:19.709096+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-12-18T04:13:19.709096+00:00'
[2025-12-18T04:13:24.542+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-18T04:13:24.569+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-18T04:13:24.576+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-18T04:13:24.585+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-18T04:13:24.618+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: fO5FwBcCJBY
[2025-12-18T04:13:24.621+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: U-x6KxH1kB4
