[2025-12-16T04:18:20.211+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-16T04:18:20.256+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table manual__2025-12-16T04:18:13.675359+00:00 [queued]>
[2025-12-16T04:18:20.269+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table manual__2025-12-16T04:18:13.675359+00:00 [queued]>
[2025-12-16T04:18:20.270+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2025-12-16T04:18:20.288+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): core_table> on 2025-12-16 04:18:13.675359+00:00
[2025-12-16T04:18:20.300+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=448) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-12-16T04:18:20.303+0000] {standard_task_runner.py:63} INFO - Started process 449 to run task
[2025-12-16T04:18:20.302+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'update_db', 'core_table', 'manual__2025-12-16T04:18:13.675359+00:00', '--job-id', '125', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmp2ccqtcz9']
[2025-12-16T04:18:20.304+0000] {standard_task_runner.py:91} INFO - Job 125: Subtask core_table
[2025-12-16T04:18:20.394+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.core_table manual__2025-12-16T04:18:13.675359+00:00 [running]> on host 58cdcf494984
[2025-12-16T04:18:20.538+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='data@engineers.com' AIRFLOW_CTX_DAG_OWNER='dataengineers' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='core_table' AIRFLOW_CTX_EXECUTION_DATE='2025-12-16T04:18:13.675359+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-12-16T04:18:13.675359+00:00'
[2025-12-16T04:18:20.541+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-16T04:18:20.553+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-16T04:18:20.562+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-16T04:18:20.570+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-16T04:18:20.592+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: AWBsoArakNY
[2025-12-16T04:18:20.595+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: Ah_uuTwGOYU
[2025-12-16T04:18:20.598+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: HISfrcjiNPM
[2025-12-16T04:18:20.600+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: WROMyJAJmp4
