[2025-12-17T17:24:18.833+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-17T17:24:18.858+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table manual__2025-12-17T17:24:12.822512+00:00 [queued]>
[2025-12-17T17:24:18.868+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table manual__2025-12-17T17:24:12.822512+00:00 [queued]>
[2025-12-17T17:24:18.869+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2025-12-17T17:24:18.883+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): core_table> on 2025-12-17 17:24:12.822512+00:00
[2025-12-17T17:24:18.889+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=165) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-12-17T17:24:18.891+0000] {standard_task_runner.py:63} INFO - Started process 166 to run task
[2025-12-17T17:24:18.891+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'update_db', 'core_table', 'manual__2025-12-17T17:24:12.822512+00:00', '--job-id', '13', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmp5dog17bz']
[2025-12-17T17:24:18.892+0000] {standard_task_runner.py:91} INFO - Job 13: Subtask core_table
[2025-12-17T17:24:18.971+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.core_table manual__2025-12-17T17:24:12.822512+00:00 [running]> on host b3485605f88f
[2025-12-17T17:24:19.063+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='data@engineers.com' AIRFLOW_CTX_DAG_OWNER='dataengineers' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='core_table' AIRFLOW_CTX_EXECUTION_DATE='2025-12-17T17:24:12.822512+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-12-17T17:24:12.822512+00:00'
[2025-12-17T17:24:19.065+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-17T17:24:19.074+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-17T17:24:19.080+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-17T17:24:19.088+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-17T17:24:19.116+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: fO5FwBcCJBY
[2025-12-17T17:24:19.120+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: U-x6KxH1kB4
[2025-12-17T17:24:19.123+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: 8bMh8azh3CY
[2025-12-17T17:24:19.126+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: SE9xF1l3ZwE
[2025-12-17T17:24:19.129+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: rF00lQ_upzg
[2025-12-17T17:24:19.133+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: uZY9xr-QAk0
[2025-12-17T17:24:19.136+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: AWBsoArakNY
[2025-12-17T17:24:19.139+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: Ah_uuTwGOYU
[2025-12-17T17:24:19.143+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: HISfrcjiNPM
[2025-12-17T17:24:19.146+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: WROMyJAJmp4
[2025-12-17T17:24:19.149+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: tAwzBYE18Us
[2025-12-17T17:24:19.153+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: LyFMbY-c_Lc
[2025-12-17T17:24:19.156+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: 3RmOvxilbPM
[2025-12-17T17:24:19.159+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: R7MkZL5i3FQ
[2025-12-17T17:24:19.163+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: 26QQE7EsnLA
[2025-12-17T17:24:19.166+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: PryTbmudhS8
[2025-12-17T17:24:19.170+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: Oo9EbArcQ1c
[2025-12-17T17:24:19.173+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: yWEUL3crU_E
[2025-12-17T17:24:19.176+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: JgJrQnDIRgg
[2025-12-17T17:24:19.180+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: gtkqnhN0VkU
[2025-12-17T17:24:19.183+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: oBXSvS2QKxU
[2025-12-17T17:24:19.186+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: UTdcX1e0cMA
[2025-12-17T17:24:19.190+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: oiZvK6MY7tI
[2025-12-17T17:24:19.193+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: F0OkwXKcPSE
[2025-12-17T17:24:19.196+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: 686PL7rt654
[2025-12-17T17:24:19.200+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: zo7i8VTpfNM
[2025-12-17T17:24:19.203+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: NfhuGUyWYfQ
[2025-12-17T17:24:19.206+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: wIpWCJKfRXs
[2025-12-17T17:24:19.209+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: 9Xeepzg1B8I
[2025-12-17T17:24:19.212+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: 50G0kIty7Cg
[2025-12-17T17:24:19.216+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: 4l97aNza_Zc
[2025-12-17T17:24:19.219+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: 3ih2bPKSWsQ
[2025-12-17T17:24:19.222+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: uA9Zcg3vHvo
[2025-12-17T17:24:19.225+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: _AbFXuGDRTs
[2025-12-17T17:24:19.227+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: MOGW3v3pJ5Y
[2025-12-17T17:24:19.230+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: XNtTO_339kU
[2025-12-17T17:24:19.232+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: rB9NynBZ4go
[2025-12-17T17:24:19.235+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: TDv56whosPQ
[2025-12-17T17:24:19.239+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: R_BmT1OJw98
[2025-12-17T17:24:19.242+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: vpRW4JhzfSE
[2025-12-17T17:24:19.246+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: qXW93Cois2s
