[2025-12-16T02:50:26.347+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-16T02:50:26.372+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.staging_table manual__2025-12-16T02:50:24.825736+00:00 [queued]>
[2025-12-16T02:50:26.381+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.staging_table manual__2025-12-16T02:50:24.825736+00:00 [queued]>
[2025-12-16T02:50:26.382+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2025-12-16T02:50:26.395+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): staging_table> on 2025-12-16 02:50:24.825736+00:00
[2025-12-16T02:50:26.402+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=173) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-12-16T02:50:26.404+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'update_db', 'staging_table', 'manual__2025-12-16T02:50:24.825736+00:00', '--job-id', '116', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmp48kcdcmg']
[2025-12-16T02:50:26.405+0000] {standard_task_runner.py:63} INFO - Started process 174 to run task
[2025-12-16T02:50:26.405+0000] {standard_task_runner.py:91} INFO - Job 116: Subtask staging_table
[2025-12-16T02:50:26.478+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.staging_table manual__2025-12-16T02:50:24.825736+00:00 [running]> on host 58cdcf494984
[2025-12-16T02:50:26.561+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='data@engineers.com' AIRFLOW_CTX_DAG_OWNER='dataengineers' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='staging_table' AIRFLOW_CTX_EXECUTION_DATE='2025-12-16T02:50:24.825736+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-12-16T02:50:24.825736+00:00'
[2025-12-16T02:50:26.562+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-16T02:50:26.573+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-16T02:50:26.579+0000] {data_loading.py:11} INFO - Processing file: YT_data_2025-12-16
[2025-12-16T02:50:26.589+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-16T02:50:26.606+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-16T02:50:26.653+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: fO5FwBcCJBY
[2025-12-16T02:50:26.655+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: U-x6KxH1kB4
[2025-12-16T02:50:26.657+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: 8bMh8azh3CY
[2025-12-16T02:50:26.659+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: SE9xF1l3ZwE
[2025-12-16T02:50:26.664+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: rF00lQ_upzg
[2025-12-16T02:50:26.667+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: uZY9xr-QAk0
[2025-12-16T02:50:26.669+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: AWBsoArakNY
[2025-12-16T02:50:26.671+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: Ah_uuTwGOYU
[2025-12-16T02:50:26.674+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: HISfrcjiNPM
[2025-12-16T02:50:26.676+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: WROMyJAJmp4
[2025-12-16T02:50:26.680+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: tAwzBYE18Us
[2025-12-16T02:50:26.682+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: LyFMbY-c_Lc
[2025-12-16T02:50:26.684+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: 3RmOvxilbPM
[2025-12-16T02:50:26.686+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: R7MkZL5i3FQ
[2025-12-16T02:50:26.688+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: 26QQE7EsnLA
[2025-12-16T02:50:26.690+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: PryTbmudhS8
[2025-12-16T02:50:26.692+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: Oo9EbArcQ1c
[2025-12-16T02:50:26.696+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: yWEUL3crU_E
[2025-12-16T02:50:26.698+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: JgJrQnDIRgg
[2025-12-16T02:50:26.700+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: gtkqnhN0VkU
[2025-12-16T02:50:26.702+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: oBXSvS2QKxU
[2025-12-16T02:50:26.703+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: UTdcX1e0cMA
[2025-12-16T02:50:26.705+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: oiZvK6MY7tI
[2025-12-16T02:50:26.707+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: F0OkwXKcPSE
[2025-12-16T02:50:26.708+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: 686PL7rt654
[2025-12-16T02:50:26.712+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: zo7i8VTpfNM
[2025-12-16T02:50:26.714+0000] {data_modifications.py:28} INFO - Inserted row with Video_ID: NfhuGUyWYfQ
