[2025-12-19T19:54:32.320+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-19T19:54:32.339+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.staging_table manual__2025-12-19T19:54:30.931958+00:00 [queued]>
[2025-12-19T19:54:32.347+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.staging_table manual__2025-12-19T19:54:30.931958+00:00 [queued]>
[2025-12-19T19:54:32.349+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2025-12-19T19:54:32.361+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): staging_table> on 2025-12-19 19:54:30.931958+00:00
[2025-12-19T19:54:32.365+0000] {standard_task_runner.py:63} INFO - Started process 1576 to run task
[2025-12-19T19:54:32.368+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'update_db', 'staging_table', 'manual__2025-12-19T19:54:30.931958+00:00', '--job-id', '32', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmpxnma1bq7']
[2025-12-19T19:54:32.370+0000] {standard_task_runner.py:91} INFO - Job 32: Subtask staging_table
[2025-12-19T19:54:32.436+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.staging_table manual__2025-12-19T19:54:30.931958+00:00 [running]> on host 2095eb49e620
[2025-12-19T19:54:32.535+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='data@engineers.com' AIRFLOW_CTX_DAG_OWNER='dataengineers' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='staging_table' AIRFLOW_CTX_EXECUTION_DATE='2025-12-19T19:54:30.931958+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-12-19T19:54:30.931958+00:00'
[2025-12-19T19:54:32.537+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-19T19:54:32.634+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-19T19:54:32.641+0000] {data_loading.py:11} INFO - Processing file: YT_data_2025-12-19
[2025-12-19T19:54:32.671+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
